Date,Dealer,Region,Vehicle_Model,Fuel_Type,Category,Units_Sold,Unit_Price,Customer_Satisfaction_Score,Revenue,Year,Image_URL
2024-10-04,Kia Motors Arena,West,Seltos,Diesel,SUV,44,1345860,9.7,59217840,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-05-04,Volkswagen Prime,Central,Polo,Electric,Hatchback,29,500069,6.2,14502001,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-10-16,Renault Drive India,South,Duster,Diesel,SUV,44,1459008,7.5,64196352,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-08-20,Mahindra First Choice,South,KUV100,Petrol,Hatchback,27,618737,5.4,16705899,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-01-21,Mahindra First Choice,East,KUV100,Diesel,Hatchback,7,860133,9.0,6020931,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2020-01-21,Mahindra First Choice,South,XUV700,Petrol,SUV,43,2420584,5.8,104085112,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-01-27,Kia Motors Arena,East,Seltos,Petrol,SUV,24,1399267,8.7,33582408,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-05-07,Skoda Auto Hub,North,Octavia,Diesel,Sedan,5,1280428,9.4,6402140,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2024-05-26,Toyota Trust India,South,Camry,Diesel,Sedan,39,1709784,7.6,66681576,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2024-09-18,BYD Electric India,South,Atto 3,Electric,Electric,41,2224405,8.5,91200605,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2020-05-26,MG Motors India,East,Gloster,Diesel,SUV,26,1214528,9.7,31577728,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-05-25,Mahindra First Choice,Central,KUV100,Petrol,Hatchback,38,574458,6.5,21829404,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-08-09,Tata Motors Autoworld,West,Altroz,Electric,Hatchback,1,583067,5.6,583067,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-11-25,Skoda Auto Hub,Central,Slavia,Diesel,Sedan,1,1671371,5.8,1671371,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2023-03-23,Hyundai Motor Plaza,Central,Venue,Electric,SUV,22,1565687,6.8,34445114,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-05-31,Hyundai Motor Plaza,East,i20,Electric,Hatchback,25,647645,8.9,16191125,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2025-04-06,Skoda Auto Hub,South,Octavia,Diesel,Sedan,47,1776525,6.0,83496675,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-07-04,Honda Car Hub,North,City,Petrol,Sedan,33,1204817,8.9,39758961,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2024-08-04,Nexa Maruti Suzuki,North,Dzire,Petrol,Sedan,43,1255015,9.4,53965645,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2022-07-30,Honda Car Hub,West,Jazz,Petrol,Hatchback,7,827528,7.7,5792696,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2020-01-29,Volkswagen Prime,West,Virtus,Diesel,Sedan,48,1384337,8.7,66448176,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2022-07-25,Kia Motors Arena,West,Sonet,Petrol,SUV,34,1203597,8.5,40922298,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-02-01,Volkswagen Prime,South,Polo,Petrol,Hatchback,3,799339,5.1,2398017,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2021-02-04,Tata Motors Autoworld,South,Safari,Petrol,SUV,44,2188157,8.0,96278908,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-02-07,BYD Electric India,South,e6,Petrol,Electric,20,3061920,9.6,61238400,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2025-10-12,Mahindra First Choice,South,Scorpio,Petrol,SUV,8,1864280,9.9,14914240,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-10-11,MG Motors India,West,Gloster,Diesel,SUV,18,2286903,9.8,41164254,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-01-10,BYD Electric India,North,Atto 3,Diesel,Electric,7,2654873,8.0,18584111,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2021-05-23,Hyundai Motor Plaza,Central,Venue,Electric,SUV,27,2496937,10.0,67417299,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-12-10,Volkswagen Prime,South,Polo,Petrol,Hatchback,5,565363,7.5,2826815,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2025-12-23,Hyundai Motor Plaza,West,i10,Diesel,Hatchback,31,635774,5.3,19708994,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2020-04-10,Hyundai Motor Plaza,North,Creta,Petrol,SUV,11,1628746,9.6,17916206,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-03-04,Honda Car Hub,East,Amaze,Diesel,Sedan,19,1660977,6.2,31558563,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2022-02-24,Nexa Maruti Suzuki,West,Swift,Petrol,Hatchback,39,804252,7.5,31365828,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2025-05-14,Nissan Auto World,South,Magnite,Petrol,SUV,44,2900231,8.5,127610164,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-07-09,Honda Car Hub,West,Jazz,Petrol,Hatchback,39,838242,8.2,32691438,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2022-01-12,Volkswagen Prime,Central,Virtus,Diesel,Sedan,18,1675377,6.0,30156786,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-06-29,Mahindra First Choice,South,XUV700,Diesel,SUV,13,2407618,8.5,31299034,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-08-26,Ford India Motors,Central,Ecosport,Diesel,SUV,10,2268472,6.5,22684720,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-03-19,Skoda Auto Hub,Central,Octavia,Diesel,Sedan,1,1230061,8.0,1230061,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-09-11,Toyota Trust India,North,Yaris,Diesel,Sedan,13,1688668,8.7,21952684,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2023-01-17,Skoda Auto Hub,West,Slavia,Diesel,Sedan,42,1452323,6.6,60997566,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2023-07-04,Nexa Maruti Suzuki,Central,Swift,Diesel,Hatchback,24,742464,9.7,17819136,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2020-10-04,Volkswagen Prime,Central,Virtus,Diesel,Sedan,8,1491768,6.2,11934144,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2021-04-12,Ford India Motors,Central,Endeavour,Petrol,SUV,7,2204561,8.6,15431927,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-06-21,Mahindra First Choice,West,Thar,Diesel,SUV,38,2106331,8.4,80040578,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-10-30,Volkswagen Prime,North,Virtus,Petrol,Sedan,7,1396061,8.7,9772427,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2022-06-15,Mahindra First Choice,Central,Scorpio,Diesel,SUV,4,1487705,9.2,5950820,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-09-06,Ford India Motors,East,Endeavour,Diesel,SUV,3,1204803,6.8,3614409,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-02-08,Toyota Trust India,Central,Hyryder,Diesel,SUV,27,1699791,5.4,45894357,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-01-26,BYD Electric India,North,e6,Petrol,Electric,46,2135243,7.3,98221178,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2021-03-07,Honda Car Hub,North,Amaze,Petrol,Sedan,8,1257125,6.6,10057000,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-10-25,Nexa Maruti Suzuki,Central,Dzire,Petrol,Sedan,34,983207,6.5,33429038,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2021-01-31,Hyundai Motor Plaza,West,Venue,Petrol,SUV,31,2119982,5.9,65719442,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-04-30,Jeep Drive Hub,South,Compass,Petrol,SUV,43,1611101,8.9,69277343,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-05-29,Jeep Drive Hub,West,Meridian,Petrol,SUV,1,2183891,9.0,2183891,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-10-27,Nissan Auto World,South,Terrano,Petrol,SUV,29,2304818,8.8,66839722,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-02-27,Ford India Motors,Central,Ecosport,Diesel,SUV,49,2494172,8.0,122214428,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-11-01,Tata Motors Autoworld,South,Harrier,Petrol,SUV,28,1441825,9.7,40371100,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-05-06,Volkswagen Prime,South,Virtus,Diesel,Sedan,47,1533502,5.7,72074594,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2024-06-27,Ford India Motors,South,Endeavour,Electric,SUV,31,1492409,8.5,46264679,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-04-16,Hyundai Motor Plaza,Central,i20,Petrol,Hatchback,2,779732,8.4,1559464,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-12-16,MG Motors India,North,Gloster,Petrol,SUV,26,1678641,5.7,43644666,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-10-30,Ford India Motors,Central,Endeavour,Diesel,SUV,13,2831528,9.3,36809864,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-09-05,Honda Car Hub,South,Jazz,Diesel,Hatchback,34,569477,9.0,19362218,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-12-17,Nexa Maruti Suzuki,South,Dzire,Diesel,Sedan,17,973691,5.9,16552747,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2021-05-23,Honda Car Hub,East,City,Petrol,Sedan,49,1032603,8.8,50597547,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-01-14,Renault Drive India,Central,Kwid,Petrol,Hatchback,28,684577,9.6,19168156,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-12-17,BYD Electric India,Central,e6,Petrol,Electric,22,2775205,5.3,61054510,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2023-06-03,MG Motors India,North,Gloster,Diesel,SUV,37,1609109,5.3,59537033,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-04-20,MG Motors India,Central,Astor,Petrol,SUV,18,1979657,8.9,35633826,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-08-16,BYD Electric India,West,Atto 3,Petrol,Electric,16,2362434,9.8,37798944,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2024-12-07,Honda Car Hub,South,Amaze,Diesel,Sedan,35,1597920,8.1,55927200,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2021-10-21,MG Motors India,Central,Hector,Petrol,SUV,24,2910572,5.7,69853728,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-05-20,BYD Electric India,Central,e6,Petrol,Electric,31,3484961,8.5,108033791,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2023-10-06,Nexa Maruti Suzuki,West,Dzire,Petrol,Sedan,35,1642943,8.4,57503005,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2020-10-02,Hyundai Motor Plaza,West,Venue,Diesel,SUV,44,2295433,9.4,100999052,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-03-21,MG Motors India,South,Astor,Electric,SUV,39,1571258,9.2,61279062,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-02-01,Jeep Drive Hub,East,Compass,Diesel,SUV,47,1476364,8.8,69389108,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-10-29,Jeep Drive Hub,South,Meridian,Electric,SUV,9,1775394,6.1,15978546,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-05-13,Toyota Trust India,Central,Fortuner,Petrol,SUV,47,1300201,8.4,61109447,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-11-28,Honda Car Hub,Central,City,Petrol,Sedan,40,1103241,6.2,44129640,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2021-10-10,Toyota Trust India,East,Camry,Petrol,Sedan,11,1592309,7.8,17515399,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2021-12-31,Skoda Auto Hub,Central,Kushaq,Electric,SUV,36,2757358,7.6,99264888,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
